6787	0
4134	1
18398	2
11784	3
15938	4
20439	5
19041	6
16973	7
1152	8
7983	9
8599	9
4110	9
7672	9
4700	10
15013	11
21084	9
8733	10
10889	9
12663	12
1559	9
10155	10
7585	13
12102	13
19668	1
19028	3
6097	1
3231	14
18453	1
20029	3
19043	11
3837	15
16036	15
8166	15
20133	15
9110	15
7034	16
18148	17
19552	1
11104	12
21303	18
18587	12
13006	12
6750	14
10870	11
18427	19
6839	12
5225	20
13486	21
12826	22
15394	5
13559	1
3770	17
12240	12
7344	23
11046	5
21489	23
12897	12
19139	11
21269	24
8593	16
7535	24
20307	22
7845	24
3713	12
11762	9
1875	25
13942	6
5143	10
6637	26
4593	9
14990	22
17195	24
20744	11
20967	10
8277	26
20951	12
8189	12
18643	12
5476	22
21036	15
10781	24
15898	25
4824	14
6482	12
12896	3
861	12
13994	9
7648	11
4248	17
6969	27
12406	16
4488	12
3393	17
7068	17
10508	28
12209	12
10617	12
2980	5
19788	24
15722	29
12828	12
13422	9
7674	12
6218	7
9198	7
15399	24
2399	30
9156	29
12915	12
8230	0
666	0
20579	21
13432	27
21119	12
9871	31
4094	12
1845	32
20935	5
16044	28
13195	33
1631	25
6050	34
10010	12
9706	9
12077	9
6663	9
17983	28
18247	11
10795	9
4059	22
16026	10
20472	25
11389	25
17482	34
12376	11
9794	25
12618	13
19298	11
18994	11
4774	9
17830	12
18835	12
5864	12
17115	9
9220	25
1173	27
19775	28
1596	28
393	28
16593	28
20955	35
3071	5
17722	28
14831	10
14365	36
19382	28
15266	5
696	1
3262	16
15684	28
8293	5
13512	28
14098	37
3427	28
8354	38
12261	28
21707	28
11876	28
9760	21
8306	38
13901	21
20419	38
16129	21
11704	38
9027	5
6772	21
6985	21
20869	21
6232	39
11805	38
18969	40
21668	17
19076	21
7724	13
2512	17
1994	3
18966	17
1911	17
6136	17
2840	17
20620	28
6921	17
1108	39
6675	5
4786	5
17490	20
6254	39
8126	41
2439	42
18465	20
14402	42
11542	20
17626	20
243	7
1427	7
20855	20
3282	20
1560	7
2852	7
0	20
4157	43
2920	20
14502	20
10775	7
19284	7
6441	20
9614	7
6664	7
5136	23
1335	43
9768	43
396	20
1876	5
2197	23
16584	20
4601	5
4782	5
15064	5
18026	24
3712	44
1470	44
16257	21
18970	40
10417	12
17869	40
7790	40
11396	21
2602	40
12647	28
16708	23
2463	24
9936	23
17787	23
14009	23
14792	36
19220	36
16858	36
660	36
10816	36
15914	24
15026	36
16194	36
19068	45
11149	23
14606	31
20690	36
2592	23
1272	23
1527	40
17150	40
11677	21
1126	23
11909	40
21331	40
11147	23
15834	42
789	23
21273	35
14970	46
4758	46
1250	44
17302	47
3192	47
14999	47
14276	12
3623	0
14052	38
10266	11
21171	21
5471	39
14011	11
6704	48
8911	38
2774	0
10279	11
8809	49
6550	6
4649	39
13761	13
2880	6
1862	6
4541	6
1763	22
2697	12
8478	3
21228	22
1134	22
19234	21
6871	29
12702	22
9783	12
7414	21
6146	6
16874	21
9501	11
5145	6
2744	1
12033	1
17324	1
12082	1
14397	28
8843	24
9293	47
21462	14
740	1
13174	50
836	47
593	14
3491	50
1501	19
17350	15
5327	51
13972	37
17052	51
9994	51
18227	12
9628	14
17889	28
19716	27
19596	37
18506	41
5326	41
1296	52
16336	53
18819	16
10158	53
16713	52
12236	13
7777	53
14128	53
2560	16
8054	28
20171	12
20093	54
8328	55
9877	25
449	20
11518	12
19907	25
13959	25
14257	25
16846	25
12801	24
1424	24
14333	25
7091	25
682	25
4827	24
19853	25
2338	13
11664	25
18407	25
14829	25
10407	24
2504	27
19494	25
9745	25
1974	1
9550	1
14434	1
18837	56
18344	57
17165	57
12039	57
5431	36
14542	5
12587	25
20076	5
20846	5
556	28
1971	25
2220	28
17160	32
4667	23
1279	36
6059	23
12532	0
4988	0
19030	12
16642	23
17472	27
8868	13
14104	0
9627	57
6340	0
935	12
6244	23
4565	0
3909	21
8623	19
16357	35
6525	20
14492	20
4383	42
6159	5
671	35
69	20
17561	14
16417	1
18615	24
13033	12
12399	24
10564	47
12056	58
7854	58
20770	0
231	58
6047	5
1301	5
19733	5
9770	46
17811	5
11151	46
8946	5
6759	36
4103	36
18999	5
16360	5
4090	28
20637	5
7064	46
6719	5
20167	36
2577	5
7419	1
11928	11
5275	7
21781	7
16696	7
16816	7
20686	14
2461	5
636	5
10005	5
16536	1
20776	5
4436	5
18390	5
17735	5
8697	5
4333	5
270	21
12179	29
14684	31
5286	29
7548	29
11282	7
18071	59
9052	17
16489	47
20388	23
17608	40
2238	23
3582	60
19812	14
9931	0
5035	11
1350	11
12440	14
19814	58
7506	7
2770	28
16289	23
19774	9
19613	27
5489	12
13582	12
17056	12
2989	12
19918	27
929	12
5818	12
8925	12
2827	28
6422	6
9061	12
2438	11
5525	27
3356	12
13211	6
1213	12
14926	27
5594	28
2955	27
2548	59
4890	40
4959	28
17009	28
8547	28
10117	28
15836	11
19807	11
14484	11
3035	5
304	28
4834	28
11353	25
14454	28
