1030	3174
36	4
9706	23332
22314	9706
17303	22314
17303	9706
17303	21933
17303	23332
3921	9706
3921	22314
3921	17303
9886	9706
9886	22314
9886	23332
9886	3921
6701	9706
6701	9886
6701	3921
6701	21933
6701	17303
3175	21631
24385	60
66	9066
86	20651
12059	19624
1193	34
923	43
7581	7620
10412	1548
10412	7581
4241	21618
10938	15563
10474	10412
10474	15066
192	15563
192	10412
192	10938
22843	1215
20559	7713
22672	3382
15031	4246
15777	10279
15777	106
4501	66
4501	9066
20207	7231
8562	4923
9452	1686
6195	66
6195	4501
11423	146
11423	28
11423	21
11217	20440
19424	1686
19424	9452
259	10000
10344	10938
6095	11524
1831	7581
1831	10474
1831	10412
1831	192
1831	1548
12922	313
24789	17385
19004	9066
12117	11423
12117	28
6892	7316
14187	322
23972	10474
14188	322
18131	9235
328	1193
328	34
14370	16465
18046	7581
18046	10938
18046	192
339	212
15994	11524
17810	14462
7854	22694
19127	17497
16444	192
16444	15563
25172	6641
1552	5396
12197	7854
12197	22694
10255	1623
8182	6641
375	6826
5979	12197
2732	24939
13371	21140
6421	13371
9849	6421
9849	21140
9849	13371
5307	20100
15278	21140
15278	13371
15278	9849
3740	368
2093	18844
2093	10000
2093	19004
2093	259
8027	13371
8027	9849
12771	24721
20417	6421
20417	9849
20417	13371
20417	8027
3532	13371
3532	20417
3532	6421
3532	15278
3532	9849
10610	21140
10610	9849
1800	10610
19311	19541
19722	10610
19722	21034
3294	10610
2760	21554
9161	14002
20265	9849
20265	5592
8704	2093
8704	66
12772	8875
15806	19475
23864	21140
21729	21140
21729	23864
4666	3532
4666	21140
4666	9849
19660	21729
19660	15278
19660	21140
19660	9849
1403	4666
1403	3532
1403	21140
1403	6421
1590	3532
12670	21828
24415	21140
24415	21729
18265	23711
9769	20649
17893	23200
22317	324
2835	6252
1219	2733
15450	23200
11824	11108
6253	14004
24777	9886
24777	9706
24777	22314
24777	3921
24777	17303
24777	23332
12598	24777
12598	9886
12598	6701
12598	23332
21004	5086
18806	5086
18806	21004
5876	5086
5876	21004
5876	18806
7413	4501
7413	6195
7413	2093
7413	328
7908	21240
14208	12365
18657	20100
18657	5307
5397	89
5397	11268
3442	16657
8277	9066
8277	6195
8277	7413
21632	14697
21632	8417
13627	422
15918	4613
3189	3532
3229	5187
23419	5556
1651	8875
2394	21140
2394	5592
21856	12670
14811	10412
14811	18046
14811	192
14811	1831
14811	15563
17909	17103
12144	24002
12144	328
16879	34
25093	25123
5320	444
5320	11108
5320	15806
14318	11824
14318	11108
17751	12144
17751	19004
17751	16879
17751	6195
17751	9066
3561	21269
8092	13
523	8704
523	19004
523	17751
523	12144
520	8314
2514	16049
530	407
22673	1121
533	14788
21785	8704
21785	2093
21785	8417
21785	18844
21785	19004
21785	17751
1312	523
1312	21785
1312	2093
1312	10000
21389	10271
23528	2806
8058	9769
537	25025
5365	21555
5365	10497
10341	6134
3729	2243
2180	22311
16276	10000
16276	18844
5270	5365
5270	21555
12316	15153
15257	21140
15257	9849
15257	16657
3361	21140
3361	9849
3361	3443
15279	21729
15279	24415
15279	21140
5879	1403
5879	21140
5879	3532
5879	15257
5879	9849
5879	16657
5879	8027
24059	21140
24059	15279
24059	3361
16469	3174
549	22397
16948	14053
15978	16469
19001	9025
15180	24711
15180	16948
555	16276
555	328
4599	9407
23346	10922
10498	10922
10387	1935
10387	16759
7360	3229
7360	5187
11755	16570
24322	4676
19105	5307
19105	18657
19105	20100
6222	10387
22995	23030
22995	11824
7708	15381
3260	7708
3260	15381
566	9110
17439	21633
17439	533
18370	8706
10791	11515
12083	15450
2522	5365
2522	21555
2522	5270
6160	7708
6160	3260
6160	15381
3898	3260
3898	6160
3898	7708
3898	15381
24302	6222
577	1837
4925	6317
585	17439
589	502
592	22410
11129	20874
14596	5722
7436	508
4637	5853
1515	4770
20771	11755
10431	1094
1689	19015
9903	573
10987	6316
609	2093
609	16276
609	21785
609	4501
609	328
7385	7465
8343	19176
8343	11752
11743	306
7091	14575
11082	9981
24095	7360
24095	3229
15605	11408
15605	4676
12581	15180
16958	1935
16958	10387
16958	16759
2842	22995
2842	11108
16882	1312
16882	6195
9231	2622
22521	11408
22521	15606
22521	2551
6066	1091
2973	2551
12863	20649
13748	12247
11452	19001
7630	552
2310	7094
21700	10791
17532	15129
23082	24095
23082	3229
23082	7360
3342	10498
3342	10922
18186	13827
5419	5556
9982	3667
5175	8314
15930	5854
7921	16882
7921	1312
7921	8704
12046	2732
12046	24939
12046	37
12046	11452
12046	415
17964	523
3545	11515
3545	10791
3545	15695
14718	1837
14718	577
14718	21785
14718	16276
14718	523
20193	9236
20802	4613
19565	7811
3586	13732
24169	11452
21475	9769
20577	11824
20577	23030
20577	22995
630	14002
14960	4637
14960	5853
19776	10387
23872	8875
23872	12772
