1	11406
2	5233
4	9867
1754	3113
8	9816
5	1244
6	9437
9	4189
4665	4579
10855	4603
18625	10485
11	545
25182	15
7420	1544
13	1035
12	3114
3739	6671
21617	2134
12652	2851
10554	8200
19883	505
10771	4717
8855	6029
6145	9695
23524	7218
18676	5142
22077	5537
2354	11016
1483	3549
6252	2134
10582	10013
8063	2788
14	10396
15	10013
22217	3909
3174	5072
1029	2134
15679	10533
21281	2694
24422	8027
19602	9032
14843	1295
17	1216
15814	7283
16	3251
7370	423
13624	8699
19473	5016
8208	8106
18	2255
15574	11335
12713	2531
1242	6365
23432	5145
13327	6149
21	1531
20	2513
4289	533
13755	3182
22	7566
17994	2307
22585	8199
7653	3225
12031	971
1030	6078
6721	11464
17092	5565
23	4003
25	3223
24	2252
10009	1461
22262	3702
14820	4602
1663	3702
1049	6804
22224	2768
12033	628
23047	1340
26	9008
14030	8921
19792	3097
3141	8862
28	2763
6162	5076
17734	6777
10628	7318
1139	1629
6217	1530
14259	9988
22723	4883
13378	5904
11804	746
9110	2918
27	3068
9158	1768
20150	4057
9951	7352
17366	9319
1683	10415
7988	1945
16951	9511
1018	3711
12536	6697
10037	6210
4370	11363
14112	8050
11021	6717
4608	2345
29	9444
16920	5394
2597	3195
4246	958
9413	9680
19318	6652
10866	5374
22313	6535
15177	6777
23814	6203
16248	9771
18071	4990
7831	7727
18368	3056
9546	629
19404	7456
18185	888
4152	952
31	711
3870	2830
4973	5677
24533	10651
14252	6027
1190	10413
16880	10540
16332	6395
6648	6469
5845	9595
4837	2015
32	6541
23727	138
1214	7279
16570	11424
5181	35
10000	2387
11350	2391
1659	968
20649	8160
33	5755
7459	6758
9233	172
16049	274
23763	3421
13792	10773
15809	2462
19515	9321
1674	9376
23090	2745
19405	11077
37	9516
36	5762
16442	10563
22530	497
35	497
13079	4054
12249	10015
19829	6897
5644	9606
13732	11038
8138	5463
6071	7977
19337	6643
38	3542
16232	2227
10541	951
4452	2060
19934	2286
11823	2334
23815	5016
16547	8645
7316	4874
23359	8892
20903	8062
41	4873
39	4873
17358	4671
40	2775
17093	11489
12128	5878
42	771
9532	7112
21847	10736
24688	10882
19491	321
8751	8923
10251	5617
8561	9415
1364	8316
9288	4570
20874	8538
1031	1368
14499	831
20130	2814
3899	4923
13547	9395
11247	2056
9706	89
12064	4743
9047	3211
17968	5090
21933	9777
7447	11498
6573	8327
17303	6061
16747	1568
22120	2881
3921	8215
9886	6425
6701	10021
1725	6320
2079	2080
20875	4620
47	4744
44	4924
7376	753
17603	3608
11581	3891
8409	8581
20561	11225
11191	4474
12755	916
7401	7591
4898	4313
10532	4293
6963	3950
13582	4410
5025	2599
7306	3436
1050	8497
14745	1782
1048	7524
10601	3874
11796	5423
2751	5502
9487	2136
21553	10700
1032	7524
45	1168
43	2116
17838	7546
4258	8331
23355	7558
19271	515
15365	4014
50	2848
4750	1945
20594	10128
14832	6711
1232	4048
48	10841
21631	8509
49	9450
3175	8509
9319	6790
3314	4936
19435	6927
51	10934
23757	3296
23028	8699
6163	5729
15085	10934
11126	6713
2806	4381
15165	145
6373	190
3349	6027
11852	10183
4507	4897
23728	11103
10279	3950
8550	4089
9289	8429
10021	4371
20904	2639
14429	1621
9405	9795
10594	421
14145	2768
11008	9927
22566	4897
3535	2639
8672	9952
14797	2331
20650	8883
24593	2768
9789	2639
18024	11066
52	7012
3074	1246
4797	5697
11105	2768
23100	9024
1243	2850
19406	7527
21934	9842
21185	10585
15620	6207
5182	8952
3073	8952
8924	6949
15274	9900
6061	5268
24934	8952
21504	8952
8703	2639
22808	5781
17672	2975
8939	8952
13358	8952
16952	4936
19131	8060
15709	4359
13618	4503
18760	4478
24082	10428
1141	4840
5232	8312
20973	7333
24643	1830
13270	7958
8450	6502
54	550
7100	1009
11237	5268
1816	4410
5934	2486
56	1125
3187	6260
59	6994
3016	10071
21025	11199
1487	536
19755	3296
24081	6121
24673	1900
2284	11003
1379	4944
9256	378
14585	10332
12617	5668
11989	2671
6621	5121
55	6491
21056	10859
58	4133
64	9369
14097	11310
2799	6027
16233	8867
16363	6854
2665	5925
57	1398
15178	4335
60	1945
61	1338
7307	10816
1142	260
15890	10613
15366	5549
53	7986
62	10957
63	2771
24385	9051
4635	1401
10409	9721
11923	4502
2314	7383
10214	5416
18444	6151
5902	3296
10331	3071
16555	11056
3936	8091
24468	4512
65	9791
15312	7254
22577	4138
11990	8091
12049	9008
13265	4616
24779	870
17938	6777
24467	10260
1034	6867
11179	10934
11740	10957
2067	8819
5174	3286
20696	4618
1684	5461
6977	5461
9066	2898
24085	3898
3112	3846
24030	1741
14031	8952
3863	8952
11601	9582
19960	8952
11140	8952
7308	135
7713	1939
11892	4014
22315	10303
14815	4867
13452	420
13453	1362
20729	8952
7013	4329
12087	4508
19310	2350
5390	3499
22782	3059
18826	2386
13392	1821
24770	6827
8209	3175
4636	1519
4283	11452
11869	8338
